booking_id,guest_id,booking_date,check_in_date,check_out_date,room_type_id,rate_code_id,channel_id,segment_id,status,total_room_revenue,number_of_rooms,adults_count,children_count
RES-12389,G-2347,2026-02-20,2026-03-21,2026-03-27,RT_SQ,RC_PROMO,CH_OTA,Leisure,Checked-Out,630,1,2,0
RES-12406,G-4712,2025-12-26,2026-03-21,2026-03-24,RT_SQ,RC_RACK,CH_CORP,Leisure,Checked-Out,450,1,2,0
RES-12539,G-3606,2026-01-07,2026-03-21,2026-03-24,RT_DK,RC_RACK,CH_WALK,Leisure,Confirmed,750,1,1,1
RES-12619,G-1998,2026-03-19,2026-03-21,2026-03-23,RT_SUI,RC_CORP,CH_DIR,Business,Cancelled,0,1,2,1
RES-12727,G-1799,2026-03-17,2026-03-21,2026-03-22,RT_DK,RC_CORP,CH_GDS,Business,Cancelled,0,1,2,1
RES-12909,G-3530,2026-03-15,2026-03-21,2026-03-23,RT_OV,RC_RACK,CH_CORP,Business,Checked-Out,700,1,2,0
RES-13392,G-4653,2026-03-18,2026-03-21,2026-03-22,RT_OV,RC_CORP,CH_OTA,Business,No-Show,0,1,1,0
RES-13760,G-2070,2025-12-27,2026-03-21,2026-03-26,RT_DK,RC_PROMO,CH_CORP,Leisure,Checked-Out,875,1,2,0
RES-14128,G-3466,2026-03-17,2026-03-21,2026-03-22,RT_SUI,RC_CORP,CH_DIR,Business,No-Show,0,1,2,1
RES-14407,G-3558,2026-01-01,2026-03-21,2026-03-28,RT_DK,RC_RACK,CH_GDS,Leisure,Checked-Out,1750,1,1,1
RES-14516,G-4451,2026-02-25,2026-03-21,2026-03-24,RT_SQ,RC_CORP,CH_WALK,Transient,No-Show,0,1,2,1
RES-14820,G-3602,2025-12-27,2026-03-21,2026-03-25,RT_SUI,RC_RACK,CH_DIR,Leisure,Checked-Out,1800,1,2,0
RES-15355,G-1389,2026-01-10,2026-03-21,2026-03-28,RT_SUI,RC_PROMO,CH_CORP,Leisure,Checked-Out,2205,1,1,1
RES-16650,G-4582,2026-03-03,2026-03-21,2026-03-23,RT_SQ,RC_AAA,CH_GDS,Group,No-Show,0,1,1,1
RES-16891,G-1874,2026-03-15,2026-03-21,2026-03-25,RT_SUI,RC_PROMO,CH_WALK,Group,Checked-Out,1260,1,2,1
RES-17038,G-3193,2026-03-18,2026-03-21,2026-03-23,RT_DK,RC_RACK,CH_OTA,Business,Checked-Out,500,1,1,1
RES-17366,G-4498,2026-01-04,2026-03-21,2026-03-26,RT_SQ,RC_RACK,CH_DIR,Leisure,No-Show,0,1,1,0
RES-17507,G-2260,2026-02-04,2026-03-21,2026-03-27,RT_SQ,RC_PROMO,CH_OTA,Leisure,Checked-Out,630,1,1,0
RES-18313,G-2521,2026-03-15,2026-03-21,2026-03-22,RT_DK,RC_CORP,CH_WALK,Business,Checked-Out,200,1,2,0
RES-18552,G-3332,2026-03-14,2026-03-21,2026-03-25,RT_OV,RC_NONREF,CH_DIR,Group,Confirmed,1190,1,2,0
RES-18964,G-3258,2026-02-07,2026-03-21,2026-03-24,RT_OV,RC_RACK,CH_DIR,Leisure,Checked-Out,1050,1,2,0
RES-10431,G-1133,2026-03-08,2026-03-20,2026-03-21,RT_DK,RC_PROMO,CH_DIR,Group,Checked-Out,175,1,2,1
RES-10737,G-1473,2026-03-17,2026-03-20,2026-03-21,RT_OV,RC_RACK,CH_WALK,Business,Checked-Out,350,1,1,0
RES-11107,G-2854,2026-03-19,2026-03-20,2026-03-22,RT_DK,RC_RACK,CH_GDS,Business,Checked-Out,500,1,2,0
RES-11359,G-2401,2026-03-14,2026-03-20,2026-03-22,RT_SQ,RC_RACK,CH_OTA,Wholesale,Cancelled,0,1,2,1
RES-11460,G-3322,2026-02-25,2026-03-20,2026-03-24,RT_OV,RC_PROMO,CH_WALK,Leisure,Checked-Out,980,1,1,0
RES-11570,G-2804,2026-03-12,2026-03-20,2026-03-24,RT_SUI,RC_NONREF,CH_CORP,Wholesale,Checked-Out,1530,1,1,0
RES-11815,G-2349,2026-03-15,2026-03-20,2026-03-21,RT_DK,RC_CORP,CH_GDS,Business,Cancelled,0,1,1,0
RES-13603,G-3551,2026-03-07,2026-03-20,2026-03-23,RT_SUI,RC_AAA,CH_OTA,Wholesale,No-Show,0,1,2,1
RES-14336,G-3660,2026-01-21,2026-03-20,2026-03-26,RT_DK,RC_PROMO,CH_GDS,Leisure,Checked-Out,1050,1,2,1
RES-14618,G-3372,2026-03-19,2026-03-20,2026-03-22,RT_DK,RC_CORP,CH_WALK,Business,Cancelled,0,1,1,1
RES-14969,G-2855,2026-03-14,2026-03-20,2026-03-21,RT_SQ,RC_RACK,CH_DIR,Business,Checked-Out,150,1,2,1
RES-15251,G-3814,2026-03-02,2026-03-20,2026-03-23,RT_DK,RC_PROMO,CH_DIR,Leisure,Cancelled,0,1,2,1
RES-16705,G-1071,2026-02-28,2026-03-20,2026-03-24,RT_SUI,RC_RACK,CH_WALK,Leisure,Checked-Out,1800,1,2,1
RES-16913,G-3550,2026-03-16,2026-03-20,2026-03-22,RT_SQ,RC_CORP,CH_WALK,Business,Checked-Out,240,1,1,0
RES-17316,G-2884,2026-02-24,2026-03-20,2026-03-25,RT_SQ,RC_PROMO,CH_GDS,Leisure,Cancelled,0,1,2,1
RES-17696,G-3994,2026-03-13,2026-03-20,2026-03-22,RT_DK,RC_CORP,CH_DIR,Transient,Checked-Out,400,1,1,1
RES-19098,G-4720,2025-12-24,2026-03-20,2026-03-26,RT_DK,RC_RACK,CH_OTA,Leisure,Cancelled,0,1,2,0
RES-10726,G-3055,2026-03-14,2026-03-19,2026-03-20,RT_OV,RC_CORP,CH_CORP,Business,Checked-Out,280,1,1,0
RES-12896,G-1819,2026-03-15,2026-03-19,2026-03-21,RT_SUI,RC_CORP,CH_WALK,Business,Checked-Out,720,1,2,0
RES-12897,G-1419,2026-01-26,2026-03-19,2026-03-24,RT_DK,RC_PROMO,CH_CORP,Leisure,Checked-Out,875,1,1,0
RES-14673,G-1792,2026-03-16,2026-03-19,2026-03-20,RT_OV,RC_CORP,CH_DIR,Business,Cancelled,0,1,1,1
RES-14814,G-3803,2026-03-13,2026-03-19,2026-03-21,RT_SQ,RC_RACK,CH_WALK,Business,Checked-Out,300,1,1,1
RES-14956,G-3097,2025-12-25,2026-03-19,2026-03-22,RT_OV,RC_RACK,CH_CORP,Leisure,Checked-Out,1050,1,2,1
RES-15103,G-2216,2026-02-20,2026-03-19,2026-03-23,RT_SUI,RC_RACK,CH_GDS,Group,Cancelled,0,1,1,0
RES-16125,G-1391,2026-03-19,2026-03-19,2026-03-21,RT_SUI,RC_CORP,CH_WALK,Business,No-Show,0,1,1,1
RES-16750,G-2874,2025-12-24,2026-03-19,2026-03-23,RT_SUI,RC_RACK,CH_OTA,Leisure,No-Show,0,1,1,1
RES-17075,G-3402,2026-03-03,2026-03-19,2026-03-20,RT_DK,RC_NONREF,CH_GDS,Transient,Checked-Out,212.5,1,1,0
RES-17619,G-2333,2026-03-14,2026-03-19,2026-03-20,RT_OV,RC_AAA,CH_GDS,Transient,Checked-Out,315,1,1,1
RES-17850,G-4252,2026-02-19,2026-03-19,2026-03-25,RT_SQ,RC_PROMO,CH_GDS,Leisure,Checked-Out,630,1,1,1
RES-10086,G-4854,2026-02-20,2026-03-18,2026-03-20,RT_OV,RC_NONREF,CH_GDS,Transient,Checked-Out,595,1,1,1
RES-10274,G-3786,2026-02-27,2026-03-18,2026-03-21,RT_DK,RC_NONREF,CH_WALK,Group,Checked-Out,637.5,1,2,0
RES-10447,G-2250,2025-12-26,2026-03-18,2026-03-21,RT_SUI,RC_RACK,CH_OTA,Leisure,Checked-Out,1350,1,1,1
RES-10463,G-3703,2026-01-02,2026-03-18,2026-03-22,RT_OV,RC_RACK,CH_OTA,Leisure,Checked-Out,1400,1,1,1
RES-10476,G-2031,2026-03-06,2026-03-18,2026-03-20,RT_SQ,RC_AAA,CH_GDS,Transient,Checked-Out,270,1,2,0
RES-12022,G-1935,2026-02-19,2026-03-18,2026-03-24,RT_SQ,RC_RACK,CH_WALK,Leisure,Checked-Out,900,1,1,1
RES-12886,G-4331,2026-02-22,2026-03-18,2026-03-22,RT_OV,RC_CORP,CH_DIR,Group,Checked-Out,1120,1,1,0
RES-13034,G-1231,2026-03-16,2026-03-18,2026-03-20,RT_DK,RC_CORP,CH_CORP,Business,Checked-Out,400,1,1,1
RES-13273,G-1187,2026-02-09,2026-03-18,2026-03-25,RT_DK,RC_PROMO,CH_DIR,Leisure,Confirmed,1225,1,1,1
RES-15317,G-1064,2026-02-05,2026-03-18,2026-03-23,RT_SUI,RC_PROMO,CH_WALK,Leisure,Checked-Out,1575,1,1,0
RES-15633,G-2187,2026-02-20,2026-03-18,2026-03-22,RT_SQ,RC_PROMO,CH_CORP,Transient,Checked-Out,420,1,1,1
RES-16180,G-4471,2026-03-06,2026-03-18,2026-03-22,RT_OV,RC_AAA,CH_CORP,Group,Cancelled,0,1,1,1
RES-17912,G-3575,2026-02-10,2026-03-18,2026-03-23,RT_SUI,RC_PROMO,CH_DIR,Leisure,Cancelled,0,1,1,1
RES-17945,G-2881,2026-03-14,2026-03-18,2026-03-19,RT_SQ,RC_CORP,CH_DIR,Business,Confirmed,120,1,2,0
RES-18459,G-1790,2026-02-07,2026-03-18,2026-03-22,RT_OV,RC_PROMO,CH_WALK,Leisure,Checked-Out,980,1,2,0
RES-19371,G-1329,2026-03-16,2026-03-18,2026-03-20,RT_DK,RC_CORP,CH_OTA,Business,Cancelled,0,1,1,1
RES-19657,G-2868,2026-02-26,2026-03-18,2026-03-20,RT_SQ,RC_NONREF,CH_GDS,Transient,Cancelled,0,1,1,1
RES-19750,G-1968,2025-12-26,2026-03-18,2026-03-22,RT_SUI,RC_PROMO,CH_GDS,Leisure,Checked-Out,1260,1,2,1
RES-10474,G-1667,2026-03-11,2026-03-17,2026-03-18,RT_SUI,RC_CORP,CH_WALK,Business,Checked-Out,360,1,1,0
RES-10645,G-4472,2026-01-10,2026-03-17,2026-03-22,RT_SQ,RC_PROMO,CH_GDS,Leisure,Checked-Out,525,1,1,1
RES-10924,G-2160,2026-01-02,2026-03-17,2026-03-22,RT_OV,RC_PROMO,CH_CORP,Leisure,Checked-Out,1225,1,2,0
RES-11055,G-1814,2026-03-12,2026-03-17,2026-03-19,RT_SUI,RC_CORP,CH_OTA,Business,Cancelled,0,1,2,0
RES-11755,G-3383,2026-03-17,2026-03-17,2026-03-18,RT_OV,RC_RACK,CH_GDS,Business,Checked-Out,350,1,2,1
RES-12249,G-3360,2026-03-12,2026-03-17,2026-03-19,RT_DK,RC_CORP,CH_CORP,Business,Checked-Out,400,1,2,1
RES-13503,G-4062,2026-02-20,2026-03-17,2026-03-18,RT_SUI,RC_NONREF,CH_GDS,Wholesale,Cancelled,0,1,1,0
RES-13525,G-1852,2026-03-01,2026-03-17,2026-03-18,RT_SUI,RC_PROMO,CH_DIR,Transient,Checked-Out,315,1,2,0
RES-13628,G-3433,2026-03-17,2026-03-17,2026-03-18,RT_SUI,RC_CORP,CH_DIR,Business,Checked-Out,360,1,2,1
RES-13728,G-2698,2026-03-11,2026-03-17,2026-03-18,RT_SUI,RC_CORP,CH_CORP,Business,Checked-Out,360,1,2,1
RES-15407,G-3893,2026-03-11,2026-03-17,2026-03-19,RT_SQ,RC_RACK,CH_CORP,Business,Checked-Out,300,1,2,0
RES-15699,G-1821,2026-02-22,2026-03-17,2026-03-20,RT_SQ,RC_PROMO,CH_WALK,Transient,Checked-Out,315,1,1,0
RES-18168,G-1366,2026-03-12,2026-03-17,2026-03-20,RT_OV,RC_AAA,CH_DIR,Wholesale,Checked-Out,945,1,1,0
RES-19748,G-1432,2026-03-13,2026-03-17,2026-03-19,RT_SUI,RC_CORP,CH_CORP,Business,Checked-Out,720,1,2,0
RES-10204,G-4087,2026-03-15,2026-03-16,2026-03-18,RT_OV,RC_CORP,CH_WALK,Business,Cancelled,0,1,1,0
RES-11136,G-4600,2026-03-10,2026-03-16,2026-03-17,RT_OV,RC_RACK,CH_OTA,Business,Cancelled,0,1,1,0
RES-11316,G-4229,2026-02-03,2026-03-16,2026-03-22,RT_DK,RC_PROMO,CH_OTA,Leisure,Checked-Out,1050,1,1,1
RES-11464,G-4004,2026-03-16,2026-03-16,2026-03-18,RT_OV,RC_CORP,CH_CORP,Business,Checked-Out,560,1,2,1
RES-13357,G-1836,2026-03-11,2026-03-16,2026-03-18,RT_SUI,RC_NONREF,CH_WALK,Wholesale,Checked-Out,765,1,1,0
RES-14418,G-3194,2026-02-27,2026-03-16,2026-03-20,RT_SQ,RC_AAA,CH_WALK,Group,Checked-Out,540,1,2,1
RES-14425,G-1942,2026-02-20,2026-03-16,2026-03-20,RT_DK,RC_AAA,CH_CORP,Group,Cancelled,0,1,2,1
RES-14986,G-2413,2025-12-20,2026-03-16,2026-03-20,RT_SQ,RC_PROMO,CH_WALK,Leisure,Checked-Out,420,1,1,1
RES-15299,G-3524,2025-12-30,2026-03-16,2026-03-20,RT_DK,RC_PROMO,CH_CORP,Leisure,Checked-Out,700,1,1,0
RES-16519,G-2234,2026-03-11,2026-03-16,2026-03-18,RT_SUI,RC_RACK,CH_WALK,Business,Checked-Out,900,1,1,0
RES-16748,G-2086,2026-03-08,2026-03-16,2026-03-18,RT_SQ,RC_PROMO,CH_WALK,Group,Cancelled,0,1,1,0
RES-16818,G-2602,2026-03-10,2026-03-16,2026-03-17,RT_SQ,RC_CORP,CH_DIR,Business,Checked-Out,120,1,2,1
RES-17361,G-1044,2025-12-21,2026-03-16,2026-03-21,RT_DK,RC_PROMO,CH_OTA,Leisure,Cancelled,0,1,1,0
RES-17794,G-2912,2026-02-13,2026-03-16,2026-03-20,RT_DK,RC_PROMO,CH_GDS,Leisure,Checked-Out,700,1,2,0
RES-17989,G-2158,2026-03-16,2026-03-16,2026-03-18,RT_SUI,RC_CORP,CH_DIR,Business,Checked-Out,720,1,2,0
RES-18790,G-3921,2026-03-11,2026-03-16,2026-03-17,RT_OV,RC_CORP,CH_CORP,Business,Checked-Out,280,1,1,1
RES-18810,G-1498,2026-02-17,2026-03-16,2026-03-19,RT_DK,RC_PROMO,CH_DIR,Transient,Cancelled,0,1,2,1
RES-19260,G-3177,2026-03-13,2026-03-16,2026-03-17,RT_DK,RC_CORP,CH_DIR,Business,Checked-Out,200,1,1,1
RES-19568,G-4033,2026-02-07,2026-03-16,2026-03-23,RT_OV,RC_RACK,CH_DIR,Leisure,Checked-Out,2450,1,1,0
RES-19581,G-2540,2026-03-11,2026-03-16,2026-03-19,RT_OV,RC_CORP,CH_CORP,Transient,Checked-Out,840,1,1,0
RES-19605,G-3624,2026-03-04,2026-03-16,2026-03-17,RT_DK,RC_CORP,CH_DIR,Transient,Cancelled,0,1,1,0
RES-19900,G-2556,2026-02-20,2026-03-16,2026-03-22,RT_SQ,RC_RACK,CH_CORP,Leisure,Cancelled,0,1,1,0
RES-10619,G-2329,2026-02-19,2026-03-15,2026-03-19,RT_OV,RC_PROMO,CH_DIR,Transient,Cancelled,0,1,1,0
RES-11663,G-4588,2026-02-16,2026-03-15,2026-03-16,RT_OV,RC_NONREF,CH_WALK,Group,Checked-Out,297.5,1,1,0
RES-12386,G-4230,2026-02-26,2026-03-15,2026-03-18,RT_DK,RC_CORP,CH_OTA,Wholesale,Checked-Out,600,1,2,1
RES-12530,G-2475,2026-03-10,2026-03-15,2026-03-17,RT_SUI,RC_CORP,CH_WALK,Business,Checked-Out,720,1,2,0
RES-12547,G-2243,2026-01-01,2026-03-15,2026-03-18,RT_SUI,RC_PROMO,CH_DIR,Leisure,Checked-Out,945,1,2,0
RES-12557,G-3729,2026-01-15,2026-03-15,2026-03-18,RT_DK,RC_PROMO,CH_DIR,Leisure,Cancelled,0,1,2,0
RES-12569,G-4683,2026-02-04,2026-03-15,2026-03-22,RT_SQ,RC_RACK,CH_CORP,Leisure,Confirmed,1050,1,2,1
RES-12960,G-4865,2026-03-12,2026-03-15,2026-03-16,RT_OV,RC_CORP,CH_OTA,Business,Checked-Out,280,1,2,1
RES-14299,G-2003,2026-01-05,2026-03-15,2026-03-19,RT_OV,RC_PROMO,CH_GDS,Leisure,No-Show,0,1,1,1
RES-14596,G-2098,2026-03-11,2026-03-15,2026-03-17,RT_SQ,RC_CORP,CH_DIR,Business,Checked-Out,240,1,2,1
RES-14683,G-1912,2026-03-02,2026-03-15,2026-03-16,RT_DK,RC_AAA,CH_DIR,Group,Checked-Out,225,1,1,1
RES-15364,G-1890,2026-02-26,2026-03-15,2026-03-17,RT_DK,RC_NONREF,CH_GDS,Transient,Checked-Out,425,1,1,0
RES-15365,G-4626,2026-03-12,2026-03-15,2026-03-16,RT_SUI,RC_CORP,CH_DIR,Business,Checked-Out,360,1,1,0
RES-15750,G-2837,2025-12-26,2026-03-15,2026-03-20,RT_OV,RC_PROMO,CH_DIR,Leisure,Checked-Out,1225,1,1,1
RES-16036,G-3448,2026-01-24,2026-03-15,2026-03-19,RT_OV,RC_PROMO,CH_OTA,Leisure,No-Show,0,1,1,0
RES-16110,G-4508,2026-02-19,2026-03-15,2026-03-18,RT_OV,RC_CORP,CH_CORP,Transient,No-Show,0,1,2,0
RES-16654,G-1012,2026-03-09,2026-03-15,2026-03-17,RT_SQ,RC_CORP,CH_OTA,Business,Checked-Out,240,1,1,1
RES-17948,G-4820,2026-03-15,2026-03-15,2026-03-17,RT_SUI,RC_CORP,CH_CORP,Business,Checked-Out,720,1,1,1
RES-18634,G-1115,2025-12-17,2026-03-15,2026-03-22,RT_SUI,RC_RACK,CH_WALK,Leisure,Checked-Out,3150,1,2,0
RES-18764,G-4008,2026-02-07,2026-03-15,2026-03-18,RT_SUI,RC_RACK,CH_CORP,Leisure,Checked-Out,1350,1,1,0
RES-19025,G-4174,2026-02-05,2026-03-15,2026-03-18,RT_DK,RC_RACK,CH_OTA,Leisure,Cancelled,0,1,1,1
RES-19767,G-2834,2026-03-15,2026-03-15,2026-03-16,RT_SUI,RC_RACK,CH_CORP,Business,Checked-Out,450,1,2,0
RES-10033,G-1784,2026-02-28,2026-03-14,2026-03-20,RT_SQ,RC_PROMO,CH_OTA,Leisure,Checked-Out,630,1,1,0
RES-11814,G-2007,2026-03-11,2026-03-14,2026-03-16,RT_DK,RC_CORP,CH_DIR,Business,No-Show,0,1,2,0
RES-12082,G-1409,2026-03-07,2026-03-14,2026-03-16,RT_SUI,RC_NONREF,CH_CORP,Transient,Checked-Out,765,1,1,1
RES-12467,G-3474,2026-01-21,2026-03-14,2026-03-17,RT_SUI,RC_PROMO,CH_DIR,Leisure,Confirmed,945,1,1,1
RES-12538,G-2385,2026-02-20,2026-03-14,2026-03-16,RT_DK,RC_PROMO,CH_WALK,Group,Checked-Out,350,1,2,0
RES-12629,G-2190,2026-01-18,2026-03-14,2026-03-21,RT_SUI,RC_RACK,CH_WALK,Leisure,Checked-Out,3150,1,2,0
RES-12836,G-4679,2026-02-22,2026-03-14,2026-03-17,RT_OV,RC_PROMO,CH_CORP,Transient,Checked-Out,735,1,1,1
RES-13420,G-1875,2026-01-11,2026-03-14,2026-03-19,RT_OV,RC_RACK,CH_DIR,Leisure,Checked-Out,1750,1,1,1
RES-13766,G-3048,2026-01-10,2026-03-14,2026-03-17,RT_OV,RC_PROMO,CH_DIR,Leisure,Checked-Out,735,1,2,0
RES-15154,G-3883,2026-03-08,2026-03-14,2026-03-16,RT_DK,RC_RACK,CH_CORP,Transient,Confirmed,500,1,2,1
RES-15245,G-2822,2026-03-12,2026-03-14,2026-03-15,RT_OV,RC_RACK,CH_OTA,Business,Checked-Out,350,1,2,1
RES-16560,G-3167,2026-02-16,2026-03-14,2026-03-18,RT_SUI,RC_PROMO,CH_WALK,Wholesale,Checked-Out,1260,1,2,1
RES-16647,G-4073,2026-02-16,2026-03-14,2026-03-18,RT_OV,RC_PROMO,CH_OTA,Leisure,Checked-Out,980,1,2,1
RES-17024,G-4888,2026-03-08,2026-03-14,2026-03-15,RT_OV,RC_NONREF,CH_WALK,Transient,Checked-Out,297.5,1,2,1
RES-17491,G-2119,2026-03-09,2026-03-14,2026-03-15,RT_SUI,RC_CORP,CH_DIR,Business,Checked-Out,360,1,2,0
RES-17493,G-1777,2026-03-11,2026-03-14,2026-03-16,RT_SUI,RC_CORP,CH_OTA,Business,Cancelled,0,1,1,0
RES-18125,G-4261,2026-01-19,2026-03-14,2026-03-21,RT_OV,RC_PROMO,CH_DIR,Leisure,Checked-Out,1715,1,2,0
RES-18136,G-3226,2026-03-04,2026-03-14,2026-03-18,RT_OV,RC_CORP,CH_GDS,Transient,Checked-Out,1120,1,2,1
RES-18392,G-1955,2026-03-12,2026-03-14,2026-03-16,RT_SQ,RC_CORP,CH_OTA,Business,Cancelled,0,1,1,1
RES-18437,G-1989,2026-02-01,2026-03-14,2026-03-19,RT_OV,RC_PROMO,CH_OTA,Leisure,Checked-Out,1225,1,1,1
RES-18934,G-3155,2026-03-12,2026-03-14,2026-03-15,RT_SUI,RC_RACK,CH_GDS,Business,Checked-Out,450,1,2,0
RES-19048,G-4598,2026-03-11,2026-03-14,2026-03-16,RT_OV,RC_CORP,CH_WALK,Business,Checked-Out,560,1,2,1
RES-19141,G-4276,2026-02-11,2026-03-14,2026-03-21,RT_OV,RC_PROMO,CH_WALK,Leisure,Checked-Out,1715,1,1,0
RES-19295,G-4090,2025-12-31,2026-03-14,2026-03-20,RT_OV,RC_PROMO,CH_CORP,Leisure,No-Show,0,1,2,1
RES-19759,G-3429,2026-03-13,2026-03-14,2026-03-15,RT_OV,RC_CORP,CH_WALK,Business,Checked-Out,280,1,1,0
RES-19883,G-4724,2026-03-13,2026-03-14,2026-03-16,RT_DK,RC_RACK,CH_WALK,Business,Checked-Out,500,1,1,0
RES-10398,G-1713,2026-02-24,2026-03-13,2026-03-15,RT_SUI,RC_PROMO,CH_WALK,Transient,Confirmed,630,1,2,0
RES-10522,G-4190,2025-12-18,2026-03-13,2026-03-20,RT_SUI,RC_RACK,CH_GDS,Leisure,Checked-Out,3150,1,2,1
RES-11589,G-2771,2025-12-31,2026-03-13,2026-03-19,RT_OV,RC_RACK,CH_GDS,Leisure,Checked-Out,2100,1,2,1
RES-12292,G-2008,2026-02-12,2026-03-13,2026-03-17,RT_SUI,RC_RACK,CH_OTA,Transient,Cancelled,0,1,1,0
RES-12523,G-3359,2026-01-18,2026-03-13,2026-03-19,RT_SQ,RC_PROMO,CH_DIR,Leisure,Checked-Out,630,1,1,0
RES-13082,G-1118,2025-12-22,2026-03-13,2026-03-17,RT_DK,RC_PROMO,CH_WALK,Leisure,Checked-Out,700,1,2,1
RES-13814,G-4618,2026-03-03,2026-03-13,2026-03-17,RT_OV,RC_NONREF,CH_WALK,Transient,Cancelled,0,1,1,1
RES-14469,G-3048,2026-01-10,2026-03-13,2026-03-20,RT_DK,RC_RACK,CH_WALK,Leisure,Checked-Out,1750,1,1,0
RES-14780,G-1739,2026-03-07,2026-03-13,2026-03-14,RT_DK,RC_CORP,CH_WALK,Business,Checked-Out,200,1,1,1
RES-15064,G-4824,2026-03-13,2026-03-13,2026-03-15,RT_OV,RC_CORP,CH_CORP,Business,Cancelled,0,1,1,0
RES-15165,G-3236,2026-03-09,2026-03-13,2026-03-15,RT_OV,RC_RACK,CH_DIR,Business,Checked-Out,700,1,2,0
RES-15742,G-1060,2026-03-04,2026-03-13,2026-03-16,RT_OV,RC_RACK,CH_WALK,Transient,Confirmed,1050,1,2,0
RES-16193,G-3046,2026-02-27,2026-03-13,2026-03-15,RT_OV,RC_RACK,CH_DIR,Group,Checked-Out,700,1,1,0
RES-17559,G-3669,2026-03-09,2026-03-13,2026-03-14,RT_SQ,RC_CORP,CH_CORP,Business,Checked-Out,120,1,2,1
RES-17932,G-3155,2026-03-12,2026-03-13,2026-03-14,RT_DK,RC_CORP,CH_DIR,Business,Checked-Out,200,1,1,1
RES-18471,G-3136,2026-02-27,2026-03-13,2026-03-14,RT_SUI,RC_CORP,CH_WALK,Transient,Checked-Out,360,1,1,0
RES-19328,G-4911,2026-02-24,2026-03-13,2026-03-17,RT_DK,RC_CORP,CH_DIR,Group,Checked-Out,800,1,2,0
RES-19491,G-1881,2026-03-11,2026-03-13,2026-03-15,RT_SUI,RC_CORP,CH_DIR,Business,Checked-Out,720,1,1,1
RES-19929,G-4298,2026-03-07,2026-03-13,2026-03-16,RT_OV,RC_PROMO,CH_OTA,Group,Checked-Out,735,1,1,0
RES-12456,G-4371,2026-03-06,2026-03-12,2026-03-13,RT_OV,RC_RACK,CH_GDS,Business,Checked-Out,350,1,1,0
RES-12674,G-4874,2026-01-01,2026-03-12,2026-03-16,RT_OV,RC_PROMO,CH_DIR,Leisure,Checked-Out,980,1,2,0
RES-12684,G-3500,2026-01-10,2026-03-12,2026-03-18,RT_SUI,RC_PROMO,CH_CORP,Leisure,Checked-Out,1890,1,2,0
RES-12940,G-1241,2025-12-14,2026-03-12,2026-03-19,RT_SQ,RC_PROMO,CH_DIR,Leisure,Checked-Out,735,1,2,1
RES-14114,G-4155,2026-03-12,2026-03-12,2026-03-13,RT_OV,RC_CORP,CH_OTA,Business,Checked-Out,280,1,2,1
RES-14756,G-1557,2026-03-10,2026-03-12,2026-03-14,RT_DK,RC_RACK,CH_DIR,Business,Checked-Out,500,1,1,1
RES-14875,G-3409,2026-03-09,2026-03-12,2026-03-14,RT_SQ,RC_CORP,CH_DIR,Business,Cancelled,0,1,2,1
RES-14903,G-3606,2026-02-16,2026-03-12,2026-03-13,RT_DK,RC_AAA,CH_WALK,Group,Checked-Out,225,1,1,1
RES-15379,G-3566,2026-02-11,2026-03-12,2026-03-17,RT_SQ,RC_PROMO,CH_GDS,Leisure,Checked-Out,525,1,2,1
RES-15874,G-3972,2026-03-06,2026-03-12,2026-03-14,RT_SUI,RC_RACK,CH_OTA,Business,Checked-Out,900,1,2,0
RES-15901,G-3588,2026-02-27,2026-03-12,2026-03-16,RT_SUI,RC_CORP,CH_DIR,Wholesale,Checked-Out,1440,1,1,1
RES-16068,G-3763,2026-02-16,2026-03-12,2026-03-15,RT_OV,RC_PROMO,CH_OTA,Group,Cancelled,0,1,1,0
RES-16370,G-3678,2026-03-10,2026-03-12,2026-03-13,RT_DK,RC_CORP,CH_OTA,Business,Cancelled,0,1,1,0
RES-16896,G-2987,2025-12-30,2026-03-12,2026-03-15,RT_DK,RC_PROMO,CH_WALK,Leisure,Checked-Out,525,1,2,1
RES-17775,G-1375,2026-03-10,2026-03-12,2026-03-14,RT_OV,RC_CORP,CH_DIR,Business,Cancelled,0,1,1,0
RES-18317,G-3296,2026-03-08,2026-03-12,2026-03-13,RT_SQ,RC_CORP,CH_WALK,Business,Checked-Out,120,1,1,0
RES-10171,G-1957,2026-02-24,2026-03-11,2026-03-15,RT_SQ,RC_CORP,CH_WALK,Transient,Checked-Out,480,1,2,1
RES-10296,G-4952,2026-02-14,2026-03-11,2026-03-12,RT_OV,RC_CORP,CH_DIR,Transient,Checked-Out,280,1,2,1
RES-10526,G-4136,2026-03-08,2026-03-11,2026-03-13,RT_SQ,RC_CORP,CH_CORP,Business,Checked-Out,240,1,2,0
RES-10817,G-2526,2026-03-10,2026-03-11,2026-03-13,RT_DK,RC_CORP,CH_DIR,Business,Checked-Out,400,1,1,1
RES-11075,G-2347,2026-03-05,2026-03-11,2026-03-12,RT_OV,RC_CORP,CH_WALK,Business,Checked-Out,280,1,2,1
RES-13064,G-4719,2026-02-06,2026-03-11,2026-03-16,RT_SQ,RC_RACK,CH_GDS,Leisure,Cancelled,0,1,1,1
RES-13991,G-3796,2026-03-07,2026-03-11,2026-03-12,RT_DK,RC_CORP,CH_OTA,Business,No-Show,0,1,1,1
